Panavia|Tornado|F.3|ZE256|Tornado||fixed_wing|monoplane|military|fighter||Ex-Royal Air Force air-defence variant; acquired from Jet Art Aviation Ltd of the United Kingdom and delivered to the museum by road on 12 March 2019 per the museum's own type page; serial from the Wikimedia Commons file "Royal Air Force; ZE256"|ZE 256|on_display|GB|Eesti Lennundusmuuseum -- Lange
Douglas|C-47|||Dakota||fixed_wing|monoplane|military|transport||The Dakota used in the 1971 Liberation War; the BAF's Kilo Flight improvised it as a bomber; no serial recorded in the sources I reached|C47;C-47;DC-3;DC3;Dakota;Skytrain|on_display|BD|Bangladesh Air Force Museum
De Havilland Canada|DHC-3|||Otter||fixed_wing|monoplane|military|transport||The Kilo Flight Otter used in operations against Chittagong seaport during the 1971 Liberation War; the museum nameplate photographed in 2016 renders the type as "Airtech Canadian DH 3/1000" which is a garbled transcription of DHC-3 Otter|DHC3;DHC-3;Otter;DH-3;DH3|on_display|BD|Bangladesh Air Force Museum
Hawker|Hunter|||||fixed_wing|monoplane|military|ground_attack||Indian Air Force Hunter used in support of Bangladesh during the 1971 Liberation War and later gifted by the IAF to the Bangladesh Air Force; no serial recorded|Hunter;Hawker Hunter|on_display|IN|Bangladesh Air Force Museum
HAL|Chetak||Z1829|||rotary_wing||military|utility||Indian Air Force Chetak — the Indian licence-built Aerospatiale Alouette III — added to the museum in December 2016 per a dated first-hand photograph; Chetaks flew gunship escort for the Sylhet heliborne assault in December 1971|Chetak;SA 316;SA316;Alouette III;Z-1829|on_display|IN|Bangladesh Air Force Museum
Mil|Mi-4||Z2401|Hound||rotary_wing||military|transport||Indian Air Force Mi-4; Mi-4s carried out the heliborne infantry assault near Sylhet on 7 December 1971; flown into Bangladesh aboard an IAF C-17 and formally handed over before being moved to the museum; photographed in place in May 2018|Mi4;Mi-4;Hound;Z-2401|on_display|IN|Bangladesh Air Force Museum
Mil|Mi-8|||Hip||rotary_wing||military|transport||Described on site as the first VIP helicopter of Bangladesh obtained from Russia in 1972; no serial recorded|Mi8;Mi-8;Hip|on_display|BD|Bangladesh Air Force Museum
Mikoyan-Gurevich|MiG-21|MF|7006|Fishbed||fixed_wing|monoplane|military|fighter||Photographed at the museum in 2014|MiG21;MiG-21MF;MiG21MF;Fishbed|on_display|BD|Bangladesh Air Force Museum
Mikoyan-Gurevich|MiG-21|MF|7201|Fishbed||fixed_wing|monoplane|military|fighter||Photographed at the museum in 2015 2017 and 2018; the 2018 photographer noted it had been repainted into correct markings|MiG21;MiG-21MF;MiG21MF;Fishbed|on_display|BD|Bangladesh Air Force Museum
Mikoyan-Gurevich|MiG-21|UM|046|Mongol-B||fixed_wing|monoplane|military|trainer||Two-seat trainer photographed inside BAF Base Bashar in 2014 and photographed being placed at the museum in July 2015; the move is documented|MiG21;MiG-21UM;MiG21UM;Mongol;Mongol-B|on_display|BD|Bangladesh Air Force Museum
Shenyang|FT-5||723|||fixed_wing|monoplane|military|trainer||Chinese-built two-seat trainer development of the MiG-17 built by Shenyang Aircraft Corporation; construction number 551723; first flew for the BAF on 3 June 1979 and last flew on 1 January 1985; four are said to have served — 723 724 725 and 506|FT5;FT-5;JJ-5;JJ5;MiG-17U;MiG17U;c/n 551723|on_display|BD|Bangladesh Air Force Museum
Shenyang|F-6|||Farmer||fixed_wing|monoplane|military|fighter||Chinese-built derivative of the MiG-19 built by Shenyang Aircraft Corporation; photographed at the museum; no serial legible|F6;F-6;J-6;J6;MiG-19;MiG19;Farmer|on_display|BD|Bangladesh Air Force Museum
Shenyang|FT-6|||||fixed_wing|monoplane|military|trainer||Chinese-built two-seat trainer development of the MiG-19; photographed at the museum in 2016; no serial legible|FT6;FT-6;JJ-6;JJ6;MiG-19UTI;Farmer|on_display|BD|Bangladesh Air Force Museum
Nanchang|Q-5|III|A-5111|Fantan||fixed_wing|monoplane|military|ground_attack||Export A-5III built by Nanchang Aircraft Manufacturing Corporation; photographed at the museum in 2016 and 2023 with the marking A-5111 which combines the type designation and the airframe number; recorded as A-5111 exactly as worn|Q5;Q-5;A-5;A5;A-5III;A5III;Fantan;A-5111A|on_display|BD|Bangladesh Air Force Museum
Canadair|CL-13|Sabre Mk.6|1802|Sabre||fixed_wing|monoplane|military|fighter||Ex-Pakistan Air Force airframe taken over by Bangladesh; photographed at the museum in January 2016; one of two ex-PAF Sabres preserved in Bangladesh — the other is 1606 at BAF Base Zahurul Haque|CL13;CL-13;Sabre 6;Sabre Mk 6;F-86;F86|on_display|BD|Bangladesh Air Force Museum
Folland|Gnat|||||fixed_wing|monoplane|military|fighter||Recorded in Wikipedia's surviving-Gnat register as a HAL Ajeet — the Indian licence-developed Gnat — at the Bangladesh Air Force Museum; photographed as a Gnat at the museum in 2016; operator recorded as India because the Ajeet served only with the Indian Air Force|Gnat;Ajeet;HAL Ajeet|on_display|IN|Bangladesh Air Force Museum
Fouga|CM.170|Magister|061|Magister||fixed_wing|monoplane|military|trainer||French-built 1960 airframe; the museum states it was inducted into the Bangladesh Air Force in 1997; photographed as a museum exhibit and noted in 2017 as originally a BAF Museum aircraft|CM170;CM.170;CM-170;Magister;Fouga Magister|on_display|BD|Bangladesh Air Force Museum
Cessna|T-37|||Tweet||fixed_wing|monoplane|military|trainer||Photographed at the museum in 2016; no serial legible and the sub-variant is not recorded|T37;T-37;Tweet;Tweety Bird|on_display|BD|Bangladesh Air Force Museum
AESL|Airtourer|||||fixed_wing|monoplane|military|trainer||New Zealand-built Airtourer; the museum states it joined the Bangladesh Air Force in 1997; the design originated with Victa in Australia and production moved to Aero Engine Services Ltd in New Zealand|Airtourer;Victa Airtourer;AESL Airtourer;CT-4|on_display|BD|Bangladesh Air Force Museum
Nanchang|CJ-6|||PT-6||fixed_wing|monoplane|military|trainer||Chinese-built primary trainer displayed under its export designation PT-6; the museum states it arrived in 1985|CJ6;CJ-6;PT-6;PT6;Nanchang CJ-6|on_display|BD|Bangladesh Air Force Museum
Unidentified|Glider|||||fixed_wing|monoplane|military|trainer||Gifted by Germany for Bangladesh Air Force gliding experience and brought to Bangladesh in 1982; type not identified on any source I reached and deliberately not guessed|Glider;Segelflugzeug|on_display|BD|Bangladesh Air Force Museum
Folland|Gnat|F.1||||fixed_wing|monoplane|military|fighter||Recorded in Wikipedia's surviving-Gnat register as a Gnat F1 at the Liberation War Museum in Dhaka; no serial given; the Gnat is associated with Indian Air Force operations over East Pakistan in 1971 so the operator is recorded as India|Gnat;Gnat F1;GnatF1|on_display|IN|Liberation War Museum -- Dhaka
Mikoyan-Gurevich|MiG-21|MF|7008|Fishbed||fixed_wing|monoplane|military|fighter||Photographed in December 2015 by a visitor who described it as preserved well inside BAF Base Bashar; eleven-year-old evidence|MiG21;MiG-21MF;MiG21MF;Fishbed|on_display|BD|BAF Base Bashar Aircraft Displays -- Dhaka
Mikoyan-Gurevich|MiG-21|MF|7012|Fishbed||fixed_wing|monoplane|military|fighter||Plinthed at Shaheed Flight Lieutenant Aynul Habib Square inside BAF Base Bashar; photographed August 2015 and December 2015|MiG21;MiG-21MF;MiG21MF;Fishbed|on_display|BD|BAF Base Bashar Aircraft Displays -- Dhaka
Mikoyan-Gurevich|MiG-21|MF|7007|Fishbed||fixed_wing|monoplane|military|fighter||Described by the photographer in December 2015 as placed at the BAF information centre and one of the familiar landmarks of Dhaka city; exact address not confirmed|MiG21;MiG-21MF;MiG21MF;Fishbed|on_display|BD|Bangladesh Air Force Information Centre MiG-21 -- Dhaka
Shenyang|FT-6||10907|||fixed_wing|monoplane|military|trainer||Chinese-built two-seat trainer development of the MiG-19; photographed June 2016 preserved at the base children's park|FT6;FT-6;JJ-6;JJ6;Farmer|on_display|BD|BAF Base Zahurul Haque Aircraft Displays -- Chattogram
Shenyang|F-6||8626|Farmer||fixed_wing|monoplane|military|fighter||Chinese-built derivative of the MiG-19; photographed June 2016 preserved at the base training wing|F6;F-6;J-6;J6;MiG-19;MiG19;Farmer|on_display|BD|BAF Base Zahurul Haque Aircraft Displays -- Chattogram
Canadair|CL-13|Sabre Mk.6|1606|Sabre||fixed_wing|monoplane|military|fighter||Ex-Pakistan Air Force airframe; photographed June 2016 and described by the photographer as one of two ex-PAF Sabres preserved in Bangladesh|CL13;CL-13;Sabre 6;Sabre Mk 6;F-86;F86|on_display|BD|BAF Base Zahurul Haque Aircraft Displays -- Chattogram
Fouga|CM.170|Magister|510|Magister||fixed_wing|monoplane|military|trainer||Photographed December 2015 preserved at Falcon Park inside BAF Base Matiur Rahman; wears the black serial 510|CM170;CM.170;CM-170;Magister;Fouga Magister|on_display|BD|BAF Base Matiur Rahman Falcon Park -- Jessore
Shenyang|F-6||1704|Farmer||fixed_wing|monoplane|military|fighter||Chinese-built derivative of the MiG-19 built by Shenyang Aircraft Corporation; photographed January 2016 preserved at the National Science Museum in Dhaka|F6;F-6;J-6;J6;MiG-19;MiG19;Farmer|on_display|BD|National Science and Technology Museum -- Dhaka
Zlín|Z 43|||||fixed_wing|monoplane|military|ground_attack||Air Tigers (Tamil Eelam Air Force) light aircraft photographed on display at the museum in September 2022 and captioned "Zlin Z 43 of Air Tigers"; the LTTE modified its Zlins to carry four 60 kg bombs of C-4 packed with ball bearings on locally made racks; NOTE the two aircraft used in the 20 February 2009 suicide raid on Colombo are described in the literature as Zlín Z 143 — this displayed airframe is captioned Z 43 and the two designations should not be conflated; operator left blank because the LTTE was not a state|Z43;Z 43;Z-43;Z 143;Z143;Zlin|on_display||Sri Lanka Air Force Museum
IAI|Kfir|C.2|CF-712|||fixed_wing|monoplane|military|fighter||Mounted on a pylon at the museum; the SLAF took six Kfir C.2s and one TC.2 in 1995-96 and used them against the LTTE|Kfir;Kfir C2;KfirC2;CF712|on_display|LK|Sri Lanka Air Force Museum
IAI|Kfir|C.7|SFM-721|||fixed_wing|monoplane|military|fighter||On display at the museum; four C.7s were acquired around 2000|Kfir;Kfir C7;KfirC7;SFM721|on_display|LK|Sri Lanka Air Force Museum
Mikoyan-Gurevich|MiG-27|||Flogger||fixed_wing|monoplane|military|ground_attack||Displayed beside the Kfir per a 2017 photograph captioned at the museum; SLAF MiG-27s served with No. 5 Jet Squadron at Katunayake; no serial recorded|MiG27;MiG-27;Flogger;Flogger-D|on_display|LK|Sri Lanka Air Force Museum
Mikoyan-Gurevich|MiG-23|UB|||Flogger-C|fixed_wing|monoplane|military|trainer||Two-seat conversion trainer listed among the museum's exhibits; no serial recorded|MiG23;MiG-23UB;MiG23UB;Flogger;Flogger-C|on_display|LK|Sri Lanka Air Force Museum
Mikoyan-Gurevich|MiG-17|F||Fresco||fixed_wing|monoplane|military|fighter||Four MiG-17s were hurriedly supplied by the USSR during the 1971 JVP insurgency and used for bombing and ground attack; five MiG-17Fs were still in service in 1979|MiG17;MiG-17F;MiG17F;Fresco|on_display|LK|Sri Lanka Air Force Museum
Shenyang|FT-5|||||fixed_wing|monoplane|military|trainer||Chinese-built two-seat trainer development of the MiG-17 built by Shenyang Aircraft Corporation; two were obtained from China in 1991 and Wikipedia records both as now preserved at the SLAF Ratmalana museum; this is the first of the pair|FT5;FT-5;JJ-5;JJ5;MiG-17U;MiG17U;Fresco|on_display|LK|Sri Lanka Air Force Museum
Shenyang|FT-5|||||fixed_wing|monoplane|military|trainer||Second of the two Shenyang FT-5 trainers obtained from China in 1991 and recorded as preserved at the museum; no serials given for either|FT5;FT-5;JJ-5;JJ5;MiG-17U;MiG17U;Fresco|on_display|LK|Sri Lanka Air Force Museum
Mil|Mi-24|||Hind||rotary_wing||military|ground_attack||Photographed at the museum in August 2014; SLAF Mi-24s and Mi-35s have flown close air support since November 1995 with No. 9 Attack Helicopter Squadron; no serial recorded|Mi24;Mi-24;Mi-35;Mi35;Hind|on_display|LK|Sri Lanka Air Force Museum
FMA|IA 58|A|CA-605|Pucará||fixed_wing|monoplane|military|ground_attack||Argentine-built COIN aircraft; hit by ground fire over the Kilaly lagoon and recovered to SLAF Palaly before being preserved; photographed on display in December 2024 — the most recent dated evidence for any airframe in this file|IA58;IA-58;IA 58;Pucara;Pucará;CA605|on_display|LK|Sri Lanka Air Force Museum
Hawker Siddeley|HS 748|Srs 1|CR-831|Avro 748||fixed_wing|monoplane|military|transport||Construction number 1587; ex-Sri Lanka Air Force; the SLAF's 748 fleet was decimated by LTTE SA-7 missiles in April 1995 when CR834 and CR835 were shot down|HS748;HS 748;Avro 748;Avro748;748;c/n 1587;CR831|on_display|LK|Sri Lanka Air Force Museum
Douglas|C-47|A|43-48203|Dakota||fixed_wing|monoplane|military|transport||Recorded in Wikipedia's surviving-C-47 register as at the Sri Lanka Air Force Museum; 43-48203 is the original USAAF serial; the Royal Ceylon Air Force operated Dakotas so a Ceylonese service identity almost certainly exists but I could not establish it|C47;C-47A;C47A;DC-3;DC3;Dakota;Skytrain;4348203|on_display|LK|Sri Lanka Air Force Museum
Westland|WS-51|Mk.1A|CH501|Dragonfly||rotary_wing||military|search_rescue||One of two Dragonfly Mk 1As operated by the Royal Ceylon Air Force; on static display at the museum|WS51;WS-51;Dragonfly;S-51;S51;CH501|on_display|LK|Sri Lanka Air Force Museum
De Havilland|DH.104|Dove 5|CS401|Dove||fixed_wing|monoplane|military|transport||One of six Dove 5s delivered to the Royal Ceylon Air Force between 1955 and 1958|DH104;DH.104;Dove;Dove 5;Dove5;CS401|on_display|LK|Sri Lanka Air Force Museum
De Havilland|DH.104|Dove 5|CS402|Dove||fixed_wing|monoplane|military|transport||Second of three Royal Ceylon Air Force Doves preserved at the museum|DH104;DH.104;Dove;Dove 5;Dove5;CS402|on_display|LK|Sri Lanka Air Force Museum
De Havilland|DH.104|Dove 5|CS404|Dove||fixed_wing|monoplane|military|transport||Third of three Royal Ceylon Air Force Doves preserved at the museum|DH104;DH.104;Dove;Dove 5;Dove5;CS404|on_display|LK|Sri Lanka Air Force Museum
De Havilland|DH.114|||Heron||fixed_wing|monoplane|military|transport||Listed among the museum's exhibits; no serial recorded|DH114;DH.114;Heron;Heron 2|on_display|LK|Sri Lanka Air Force Museum
